wall_time_iso,step,left_ft_joint,right_ft_joint
2026-02-26T14:50:10.205,92,"[0.5523059964179993, 10.773465156555176, -45.85110855102539, 0.06984825432300568, -0.2840918302536011, 0.01140294224023819]","[0.018133144825696945, 0.060368482023477554, 0.10056230425834656, 0.0009430325007997453, -0.00019281978893559426, 1.310093239226262e-06]"
2026-02-26T14:50:10.241,93,"[0.5511584877967834, 10.770979881286621, -45.850128173828125, 0.06986243277788162, -0.28407183289527893, 0.011175379157066345]","[0.018041854724287987, 0.060830362141132355, 0.10121123492717743, 0.0009491293458268046, -0.00019406341016292572, 2.372175231357687e-06]"
2026-02-26T14:50:10.277,94,"[0.5496061444282532, 10.76885986328125, -45.84873580932617, 0.0698787048459053, -0.28405526280403137, 0.010959921404719353]","[0.01828339323401451, 0.060912471264600754, 0.1014387309551239, 0.000951312598772347, -0.00019439375319052488, 3.612211230574758e-06]"
2026-02-26T14:50:10.313,95,"[0.5484321713447571, 10.76681900024414, -45.84815216064453, 0.06988904625177383, -0.2840401232242584, 0.010757784359157085]","[0.018450750038027763, 0.061164841055870056, 0.10189270228147507, 0.0009556030854582787, -0.00019519031047821045, 4.744901616504649e-06]"
2026-02-26T14:50:10.349,96,"[0.5477620363235474, 10.765142440795898, -45.84771728515625, 0.06990019977092743, -0.2840312123298645, 0.010566812939941883]","[0.01840098947286606, 0.06149247661232948, 0.10236019641160965, 0.0009600070188753307, -0.00019607660942710936, 5.935452463745605e-06]"
2026-02-26T14:50:10.385,97,"[0.5476489663124084, 10.763636589050293, -45.84772491455078, 0.06990945339202881, -0.2840285897254944, 0.010391556657850742]","[0.018387669697403908, 0.06173969805240631, 0.10272375494241714, 0.0009634372545406222, -0.00019675405928865075, 6.913555807841476e-06]"
2026-02-26T14:50:10.422,98,"[0.5476202368736267, 10.762617111206055, -45.848411560058594, 0.0699181780219078, -0.28402769565582275, 0.010248451493680477]","[0.018543342128396034, 0.06174676865339279, 0.10280267149209976, 0.000964215665590018, -0.00019682673155330122, 7.90371632319875e-06]"
2026-02-26T14:50:10.459,99,"[0.547663152217865, 10.761809349060059, -45.84904861450195, 0.06992517411708832, -0.2840304970741272, 0.01012470107525587]","[0.018562069162726402, 0.06193288415670395, 0.10309132933616638, 0.0009669412975199521, -0.00019735441310331225, 8.801616786513478e-06]"
2026-02-26T14:50:10.495,100,"[0.5479089021682739, 10.760966300964355, -45.8492431640625, 0.0699295699596405, -0.2840311825275421, 0.010012348182499409]","[0.018436022102832794, 0.06196577847003937, 0.10307801514863968, 0.0009668353595770895, -0.00019733446242753416, 9.431244507140946e-06]"
2026-02-26T14:50:10.533,101,"[0.5481926798820496, 10.760605812072754, -45.84995651245117, 0.06993238627910614, -0.28403621912002563, 0.009929223917424679]","[0.01850763149559498, 0.06206950172781944, 0.1032678633928299, 0.0009686299017630517, -0.00019766254990827292, 1.0036182175099384e-05]"
2026-02-26T14:50:10.570,102,"[0.5485658645629883, 10.760396003723145, -45.850887298583984, 0.06993688642978668, -0.28404268622398376, 0.009859293699264526]","[0.01845792680978775, 0.06189694255590439, 0.1029798611998558, 0.0009659539791755378, -0.000197090397705324, 1.056993096426595e-05]"
2026-02-26T14:50:10.607,103,"[0.5488343834877014, 10.760265350341797, -45.85161209106445, 0.06993690133094788, -0.28404730558395386, 0.00981117133051157]","[0.018531065434217453, 0.06205841526389122, 0.10326071828603745, 0.0009685924160294235, -0.00019760659779421985, 1.1015999007213395e-05]"
2026-02-26T14:50:10.643,104,"[0.5493979454040527, 10.760178565979004, -45.852203369140625, 0.06993923336267471, -0.2840540111064911, 0.009766435250639915]","[0.018344447016716003, 0.06199168041348457, 0.1030707061290741, 0.0009668192360550165, -0.000197274872334674, 1.1322024874971248e-05]"
2026-02-26T14:50:10.679,105,"[0.5502403974533081, 10.760213851928711, -45.853172302246094, 0.06993834674358368, -0.2840646803379059, 0.009738528169691563]","[0.01832689717411995, 0.06203988194465637, 0.10313638299703598, 0.0009674363536760211, -0.000197404355276376, 1.1538824765011668e-05]"
2026-02-26T14:50:10.715,106,"[0.549938440322876, 10.760321617126465, -45.853553771972656, 0.0699373260140419, -0.2840653955936432, 0.009728599339723587]","[0.018592357635498047, 0.06199277564883232, 0.10319119691848755, 0.0009679596987552941, -0.0001974367187358439, 1.179144237539731e-05]"
2026-02-26T14:50:10.753,107,"[0.5502551794052124, 10.760215759277344, -45.85344696044922, 0.06993799656629562, -0.2840697169303894, 0.009706208482384682]","[0.018260907381772995, 0.0619899146258831, 0.10303055495023727, 0.000966449617408216, -0.00019721237185876817, 1.1777020517911296e-05]"
2026-02-26T14:50:10.788,108,"[0.5506971478462219, 10.76041316986084, -45.85418701171875, 0.06993448734283447, -0.28407758474349976, 0.009700440801680088]","[0.01844075880944729, 0.061965540051460266, 0.10307881236076355, 0.0009669056162238121, -0.00019726110622286797, 1.1801951586676296e-05]"
2026-02-26T14:50:10.824,109,"[0.5508967638015747, 10.760406494140625, -45.85435485839844, 0.06993278115987778, -0.2840800881385803, 0.00969285611063242]","[0.018271757289767265, 0.06212800741195679, 0.10324866324663162, 0.0009684839751571417, -0.0001976461207959801, 1.1841460946016014e-05]"
2026-02-26T14:50:10.860,110,"[0.5508382320404053, 10.760706901550293, -45.85467529296875, 0.06993038207292557, -0.284082293510437, 0.009703629650175571]","[0.018474392592906952, 0.062092576175928116, 0.10329170525074005, 0.0009688911377452314, -0.0001976815256057307, 1.1912756235687993e-05]"
2026-02-26T14:50:10.897,111,"[0.5513646602630615, 10.760590553283691, -45.85493087768555, 0.06992755830287933, -0.2840924561023712, 0.009701816365122795]","[0.018314221873879433, 0.061776258051395416, 0.10273277014493942, 0.0009636596660129726, -0.00019664033607114106, 1.1624241778918076e-05]"
2026-02-26T14:50:10.933,112,"[0.5517786741256714, 10.760838508605957, -45.855350494384766, 0.06992357224225998, -0.28409576416015625, 0.009709186851978302]","[0.018221912905573845, 0.06187116354703903, 0.10283619165420532, 0.0009646179969422519, -0.00019687818712554872, 1.1652515240712091e-05]"
2026-02-26T14:50:10.970,113,"[0.5523999929428101, 10.760860443115234, -45.856075286865234, 0.0699198767542839, -0.28409990668296814, 0.009713785722851753]","[0.018313201144337654, 0.061905864626169205, 0.1029316633939743, 0.0009655079920776188, -0.00019704840087797493, 1.1373001143510919e-05]"
2026-02-26T14:50:11.008,114,"[0.5519312024116516, 10.760984420776367, -45.855621337890625, 0.06991802901029587, -0.2840999662876129, 0.009730229154229164]","[0.018407773226499557, 0.06171621009707451, 0.10268814861774445, 0.0009632292785681784, -0.00019655644427984953, 1.1309773071843665e-05]"
2026-02-26T14:50:11.043,115,"[0.5519664287567139, 10.761103630065918, -45.8557243347168, 0.06991535425186157, -0.28410059213638306, 0.009744873270392418]","[0.018409427255392075, 0.06179848313331604, 0.10281574726104736, 0.0009644191595725715, -0.00019681475532706827, 1.1254308446950745e-05]"
2026-02-26T14:50:11.080,116,"[0.5525346994400024, 10.7610445022583, -45.85573196411133, 0.06991249322891235, -0.28410786390304565, 0.009748456068336964]","[0.01825973019003868, 0.06171782314777374, 0.10262197256088257, 0.0009625994716770947, -0.00019648665329441428, 1.1025826097466052e-05]"
2026-02-26T14:50:11.115,117,"[0.55254065990448, 10.761220932006836, -45.85599899291992, 0.06990958005189896, -0.2841050326824188, 0.009762962348759174]","[0.018169688060879707, 0.06179654225707054, 0.10270083695650101, 0.0009633257868699729, -0.00019667418382596225, 1.0909113370871637e-05]"
2026-02-26T14:50:11.151,118,"[0.5530663132667542, 10.761265754699707, -45.85621643066406, 0.06990792602300644, -0.2841106951236725, 0.009777184575796127]","[0.018160752952098846, 0.06166025623679161, 0.10248851776123047, 0.0009613386355340481, -0.00019626814173534513, 1.0688788279367145e-05]"
2026-02-26T14:50:11.188,119,"[0.55268394947052, 10.761587142944336, -45.85581970214844, 0.06990707665681839, -0.284109890460968, 0.009799649938941002]","[0.01826203428208828, 0.06168573722243309, 0.1025773212313652, 0.0009621661738492548, -0.0001964216207852587, 1.0799926712934393e-05]"
2026-02-26T14:50:11.224,120,"[0.5531560778617859, 10.761688232421875, -45.8563232421875, 0.06990355998277664, -0.28411176800727844, 0.009811545722186565]","[0.018306847661733627, 0.061774663627147675, 0.1027340218424797, 0.0009636299801059067, -0.0001967215648619458, 1.0565562661213335e-05]"
2026-02-26T14:50:11.261,121,"[0.5534613132476807, 10.761760711669922, -45.8563232421875, 0.06990163028240204, -0.28411629796028137, 0.00982224103063345]","[0.01823006197810173, 0.06169525906443596, 0.10257750749588013, 0.0009621614008210599, -0.00019644308486022055, 1.0502330951567274e-05]"
2026-02-26T14:50:11.297,122,"[0.5526350140571594, 10.761877059936523, -45.85540771484375, 0.06990603357553482, -0.2841062545776367, 0.009840402752161026]","[0.018196772783994675, 0.06171974539756775, 0.10259940475225449, 0.0009623614605516195, -0.0001964977418538183, 1.034782690112479e-05]"
2026-02-26T14:50:11.332,123,"[0.5527828931808472, 10.762016296386719, -45.85542297363281, 0.06990142911672592, -0.2841073274612427, 0.009851772338151932]","[0.018326053395867348, 0.061732616275548935, 0.10268089920282364, 0.0009631235734559596, -0.00019662601698655635, 1.0301951988367364e-05]"
2026-02-26T14:50:11.369,124,"[0.5532646775245667, 10.762113571166992, -45.85599899291992, 0.06990063935518265, -0.2841086983680725, 0.009864379651844501]","[0.018202468752861023, 0.06165275722742081, 0.10250067710876465, 0.0009614320006221533, -0.00019630949827842414, 1.0150932212127373e-05]"
2026-02-26T14:50:11.404,125,"[0.5528752207756042, 10.762353897094727, -45.855674743652344, 0.06990137696266174, -0.2841086685657501, 0.009881127625703812]","[0.01825912855565548, 0.06145038455724716, 0.1022193655371666, 0.0009588010143488646, -0.00019574268662836403, 1.0152203685720451e-05]"
2026-02-26T14:50:11.441,126,"[0.5529741048812866, 10.762433052062988, -45.85536193847656, 0.06990376114845276, -0.2841081917285919, 0.009892527014017105]","[0.018215907737612724, 0.06166454032063484, 0.10252590477466583, 0.0009616640163585544, -0.00019635599164757878, 1.0032130376202986e-05]"
2026-02-26T14:50:11.476,127,"[0.5523571372032166, 10.762577056884766, -45.85494613647461, 0.06990417838096619, -0.28410011529922485, 0.009906787425279617]","[0.01821434311568737, 0.06166873499751091, 0.10253319144248962, 0.0009617276373319328, -0.00019637212972156703, 1.0157797987631056e-05]"
2026-02-26T14:50:11.512,128,"[0.5530426502227783, 10.762604713439941, -45.85511016845703, 0.06990314275026321, -0.28410694003105164, 0.009910275228321552]","[0.01807868294417858, 0.061503250151872635, 0.1022164523601532, 0.0009587628301233053, -0.00019578923820517957, 9.980913091567345e-06]"
2026-02-26T14:50:11.549,129,"[0.5531764626502991, 10.762787818908691, -45.855438232421875, 0.06990353763103485, -0.28410759568214417, 0.009922399185597897]","[0.018314747139811516, 0.06142786517739296, 0.10221211612224579, 0.0009587292443029583, -0.0001957141503226012, 9.852600669546518e-06]"
2026-02-26T14:50:11.586,130,"[0.5534011721611023, 10.762772560119629, -45.85539627075195, 0.06990420073270798, -0.2841090261936188, 0.009921261109411716]","[0.018184056505560875, 0.061545230448246, 0.10232925415039062, 0.00095981708727777, -0.000195978136616759, 9.726335520099383e-06]"
2026-02-26T14:50:11.623,131,"[0.5527494549751282, 10.762959480285645, -45.85523986816406, 0.06990348547697067, -0.284103125333786, 0.00993514247238636]","[0.018285732716321945, 0.061515502631664276, 0.10233322530984879, 0.0009598573087714612, -0.0001959553046617657, 9.923099241859745e-06]"
2026-02-26T14:50:11.661,132,"[0.5533485412597656, 10.762929916381836, -45.855438232421875, 0.06990466266870499, -0.2841048240661621, 0.009936071000993252]","[0.018173476681113243, 0.06168677657842636, 0.10254139453172684, 0.0009617995820008218, -0.00019639311358332634, 9.792274795472622e-06]"
2026-02-26T14:50:11.696,133,"[0.5528801679611206, 10.763002395629883, -45.855079650878906, 0.06990466266870499, -0.2840995490550995, 0.00993954949080944]","[0.018343474715948105, 0.06174828112125397, 0.1027156412601471, 0.0009634329471737146, -0.00019668722234200686, 9.820803825277835e-06]"
2026-02-26T14:50:11.732,134,"[0.5526370406150818, 10.763004302978516, -45.854827880859375, 0.06990634649991989, -0.28409767150878906, 0.00994051806628704]","[0.018162786960601807, 0.061546970158815384, 0.10232334583997726, 0.000959759287070483, -0.0001959667424671352, 9.843402949627489e-06]"
2026-02-26T14:50:11.771,135,"[0.5523736476898193, 10.763040542602539, -45.854530334472656, 0.06990598142147064, -0.28409361839294434, 0.009943119250237942]","[0.01826651580631733, 0.061724286526441574, 0.1026431992650032, 0.000962751277256757, -0.0001965625851880759, 9.877179763861932e-06]"
2026-02-26T14:50:11.810,136,"[0.5526335835456848, 10.763110160827637, -45.85477066040039, 0.06990745663642883, -0.2840990126132965, 0.00994545966386795]","[0.01821158640086651, 0.061443980783224106, 0.1021885946393013, 0.0009585029329173267, -0.00019568618154153228, 9.784520443645306e-06]"
2026-02-26T14:50:11.851,137,"[0.5526553988456726, 10.763045310974121, -45.854774475097656, 0.06990661472082138, -0.28409644961357117, 0.009943938814103603]","[0.018197709694504738, 0.06161303073167801, 0.10244089365005493, 0.000960858422331512, -0.00019618192163761705, 9.886533916869666e-06]"
2026-02-26T14:50:11.888,138,"[0.5524312257766724, 10.763221740722656, -45.854637145996094, 0.06990952044725418, -0.284096360206604, 0.009948077611625195]","[0.018341971561312675, 0.06154138222336769, 0.1023993194103241, 0.0009604752995073795, -0.000196059700101614, 9.898325515678152e-06]"
2026-02-26T14:50:11.923,139,"[0.552221417427063, 10.763022422790527, -45.85413360595703, 0.069909006357193, -0.2840924859046936, 0.009940678253769875]","[0.018192661926150322, 0.06156879663467407, 0.10237034410238266, 0.0009602013160474598, -0.00019604287808761, 9.866148502624128e-06]"
2026-02-26T14:50:11.960,140,"[0.5523793697357178, 10.762910842895508, -45.8541374206543, 0.06990844011306763, -0.2840940058231354, 0.009938781149685383]","[0.018155978992581367, 0.061644408851861954, 0.10246863961219788, 0.0009611156419850886, -0.00019624424749054015, 9.859699275693856e-06]"
2026-02-26T14:50:11.995,141,"[0.5516654253005981, 10.763067245483398, -45.8540153503418, 0.0699092373251915, -0.28408685326576233, 0.009944909252226353]","[0.018399018794298172, 0.06150007247924805, 0.10236343741416931, 0.0009601442143321037, -0.00019597036589402705, 9.995544132834766e-06]"
2026-02-26T14:50:12.033,142,"[0.5524864792823792, 10.762964248657227, -45.85442352294922, 0.06991122663021088, -0.2840920388698578, 0.009931829757988453]","[0.01805080845952034, 0.06171170622110367, 0.10252240300178528, 0.0009616176830604672, -0.00019637460354715586, 9.916324415826239e-06]"
2026-02-26T14:50:12.070,143,"[0.5521196126937866, 10.763039588928223, -45.85429000854492, 0.06991174817085266, -0.28409019112586975, 0.00993571151047945]","[0.01829206570982933, 0.06173103675246239, 0.10266488045454025, 0.0009629565756767988, -0.0001965874107554555, 9.982919436879456e-06]"
2026-02-26T14:50:12.105,144,"[0.5520739555358887, 10.76305866241455, -45.85428237915039, 0.06990945339202881, -0.2840898931026459, 0.009933166205883026]","[0.018342941999435425, 0.06157020106911659, 0.10244347900152206, 0.0009608909604139626, -0.0001961373636731878, 1.0007223863794934e-05]"
2026-02-26T14:50:12.141,145,"[0.5521508455276489, 10.763015747070312, -45.854251861572266, 0.069912850856781, -0.28409087657928467, 0.009928819723427296]","[0.01818743348121643, 0.06166897714138031, 0.1025211438536644, 0.0009616125607863069, -0.0001963307149708271, 1.0071349606732838e-05]"
2026-02-26T14:50:12.178,146,"[0.5516011118888855, 10.76298999786377, -45.85382843017578, 0.06991058588027954, -0.2840847074985504, 0.009930115193128586]","[0.018396243453025818, 0.06170317158102989, 0.10267201066017151, 0.0009630306740291417, -0.0001965708943316713, 1.0128756912308745e-05]"
2026-02-26T14:50:12.214,147,"[0.5519277453422546, 10.762968063354492, -45.85420608520508, 0.06991337239742279, -0.2840873599052429, 0.009926951490342617]","[0.018329951912164688, 0.061673253774642944, 0.10259419679641724, 0.0009623020887374878, -0.00019643375708255917, 1.0026107702287845e-05]"
2026-02-26T14:50:12.251,148,"[0.5521650314331055, 10.763062477111816, -45.854583740234375, 0.06991071254014969, -0.28409016132354736, 0.009926089085638523]","[0.018282422795891762, 0.06169114634394646, 0.10259947925806046, 0.0009623492951504886, -0.00019645805878099054, 1.0104599823534954e-05]"
2026-02-26T14:50:12.287,149,"[0.5517528653144836, 10.763052940368652, -45.8541259765625, 0.06991377472877502, -0.2840873897075653, 0.009929769672453403]","[0.018240971490740776, 0.061545275151729584, 0.10235732793807983, 0.0009600851917639375, -0.0001959945511771366, 1.0152806680707727e-05]"
2026-02-26T14:50:12.324,150,"[0.551886260509491, 10.762955665588379, -45.854183197021484, 0.0699136033654213, -0.2840864658355713, 0.009923109784722328]","[0.018271125853061676, 0.06170088052749634, 0.10260920226573944, 0.0009624380618333817, -0.00019647694716695696, 1.0169766937906388e-05]"
